Name,Address,Date,Hosts,Url
"AI x Future of Work: Opportunities & Insights from VCs, companies, academia and founders","Virtual (NYC), New York City",2025-06-03T12:30:00,Referred.fyi,https://partiful.com/e/5UidI7VhPOQpJzogMJ1w
India's Innovation Ecosystem - Trends & Outlook,"Midtown, New York City",2025-06-05T17:30:00,Startup Policy Forum,https://partiful.com/e/6vV6sR6LhS8SrTTacFkY
AgentTank: Hebbia's AI pitch contest,"Meatpacking District, New York City",2025-06-03T18:00:00,Hebbia,https://partiful.com/e/QbvjnbSZL4jNnc1tRCwp
Community Drives Revenue,"Tribeca, New York City",2025-06-03T18:00:00,Tightknit,https://partiful.com/e/tYc9qQf0mHsNPP4bjgW4
De-Risk by Design,"Midtown, New York City",2025-06-06T17:00:00,Odaptos,Invite Only
TKS x GenZtea: AI HACKATHON — ANYBODY CAN BUILD,"Midtown, New York City",2025-06-07T10:00:00,The Knowledge Society (TKS),https://partiful.com/e/tPIxn4DGBlfWYXgzXocN
Founders N’ Funders,"SoHo, New York City",2025-06-03T19:00:00,Founders N’ Funders,Invite Only
"AI for Energy, Infrastructure, & Deep Tech","SoHo, New York City",2025-06-03T16:00:00,H*QUOTIENT,https://partiful.com/e/srCRjh7IltTgdNFJEoun
Capital Conversations Garden Party,"Gramercy Park, New York City",2025-06-04T18:00:00,"Setpoint, Clear Haven Capital Management",https://partiful.com/e/Hyw4038gWVq1YHKNPkUv
Founder Forward ,"Midtown, New York City",2025-06-04T17:00:00,"Alt-Black, Alvk Law, Trinet, Braintly",https://partiful.com/e/5EP1TROu5cGzYrJhw7Wb
Artificially Un-Intelligent Tech Comedy Show (June 3),"Union Square, New York City",2025-06-03T19:00:00,Not So Daily Stand Up Comedy LLC,https://partiful.com/e/tCoXW3JLqB9zkmY9G4Pe
a16z Talent x Opportunity Spring Founders Dinner,"Nomad, New York City",2025-06-06T18:00:00,a16z,Invite Only
Cereal Founders: Breakfast with the Lazerow's!,"Midtown, New York City",2025-06-03T08:00:00,Reitler Law,https://partiful.com/e/bkEuM02g0sie7WPnUce6
"No Filter, No Fluff: A Reset Walk for Women Tech Leaders","Meatpacking District, New York City",2025-06-05T14:00:00,RTZ Leadership Advisors,https://partiful.com/e/iOzRfjopwtB07gksTfcn
Rise to CFO: a16z Mentorship Night,"Financial District, New York City",2025-06-05T17:30:00,a16z,https://partiful.com/e/M1LVhr7hTC7YGG0DtI1b
The Exit Breakfast: Growth and M&A,"SoHo, New York City",2025-06-02T09:00:00,Colectivo,https://partiful.com/e/zVWLBvzaPRl4izDHtc3a
Alumni Ventures Annual Pizza Tasting ,"Union Square, New York City",2025-06-05T16:00:00,Alumni Ventures,https://partiful.com/e/LSFVQCEjworh6BFwxem2
"Artificially Un-Intelligent Comedy, brought to you by Puzzle, Vanta, and Ramp","Gramercy Park, New York City",2025-06-05T18:00:00,Not So Daily Stand Up Comedy LLC,https://partiful.com/e/3z5i5yWc3v4thbYkfXcv
Product Meetup by Lenny's Newsletter,"Greenwich Village, New York City",2025-06-03T18:00:00,Friends of Lenny's Newsletter Community,https://partiful.com/e/Zan2f9sbp0KeSABgLP7n
Nvidia x Vercel World's Shortest Hackathon,"Flatiron, New York City",2025-06-03T17:00:00,Vercel,Invite Only
District NYC Launch Party,"Flatiron, New York City",2025-06-03T18:30:00,District,https://partiful.com/e/J6MPJ4GnUUrWdVu6NNTZ
AFCEA: Career Resilience Panel,"Flatiron, New York City",2025-06-04T17:00:00,AFCEA International (New York Founders Chapter),https://partiful.com/e/azhmnXb1ETbHFX3dxgbD
Scaling Smart with Advisory & Governing Boards,"Murray Hill, New York City",2025-06-03T10:00:00,The Fourth Effect,https://partiful.com/e/Mc9uuCY4BGj20op6RrIN
Seed-Series C: Building a Scalable Fintech Startup,"Midtown, New York City",2025-06-04T17:00:00,Remedy Product Studio,https://partiful.com/e/ziQUkhIsAV6UDTUfDqd6
How to live forever: Longevity and AGI,"Midtown, New York City",2025-06-05T18:00:00,rivendell.health,https://partiful.com/e/zXHR0esklSPauzVU4bZX
"Aligning SEO, Brand, and Content for Growth","Hudson Yards, New York City",2025-06-03T10:00:00,Fluentica,https://partiful.com/e/MHaRV9wxuWxqk3eICscb
Dialectics for Content Marketing,"Lower East Side, New York City",2025-06-04T16:00:00,YesSir,https://partiful.com/e/pcULCPG4Dp3Y6UPwFCiT
Biotech Start-ups & Medicine Affordability,"Midtown, New York City",2025-06-02T17:30:00,BIOTECH XYZ,https://partiful.com/e/cYEhSAYX85JiUonwyr2h
"AI Founders Panel: The Good, The Bad, The Unknown","Tribeca, New York City",2025-06-04T17:00:00,Pioneering Minds AI,https://partiful.com/e/ppEao2nJxYSSYRgV8FKf
Innovate Early: The Future of Fintech & AI ,"Flatiron, New York City",2025-06-06T18:00:00,squareone.finance inc,https://partiful.com/e/F1ak2qSYlNy5skdNMiGM
BLK Men in Tech x Yahoo: The Performance Paradox,"Midtown, New York City",2025-06-04T17:00:00,BLK Men in Tech,https://partiful.com/e/W4UheebtXQfhE24eWL0O
NYC Reimagined: A VIP Party for NYC Tech Leaders,"East Village, New York City",2025-06-03T18:00:00,"Andrew Yeung, Oceans",https://partiful.com/e/1AZ7jJez3TAotYtaBJr2
KV x Stripe x Brex x Orrick,"SoHo, New York City",2025-06-04T21:00:00,"Stripe, Khosla, Brex, Orrick",https://partiful.com/e/qhDvJ6l30fCWN372Xhad
"Founder's Playbook Panel: Ideating, Scaling, and AI","Midtown, New York City",2025-06-02T17:00:00,Moment,https://partiful.com/e/6hMvhmHdOo0QnMgAbqX7
Innovate for People & Planet: Fintech & AI,"Flatiron, New York City",2025-06-04T19:00:00,squareone.finance,https://partiful.com/e/OipPbJprecYLUwSZWSob
AI & the Future of the Creator Economy,"SoHo, New York City",2025-06-03T14:00:00,Beacons AI,https://partiful.com/e/eAq8aNDko2TkDHjYbsXr
Mental Gym: AI Strategy HIIT for Founders,"SoHo, New York City",2025-06-03T15:00:00,Safe Space,https://partiful.com/e/QJlipsu2gyQYGQ623UGH
Next-Gen Innovators: Meet the SWC Finalists,"Union Square, New York City",2025-06-03T18:00:00,Startup Grind,https://partiful.com/e/RbnEcllOTARBljJCb9qH
Tech for Good Forum: Bridging AI Innovation and Scalable Impact,"Upper Manhattan, New York City",2025-06-03T09:30:00,IFC Global,https://partiful.com/e/bUaVlvlWEmeDDcI47I0B
Truth in the Trenches: Leading with Authenticity,"SoHo, New York City",2025-06-05T12:00:00,Everywhere Ventures,https://partiful.com/e/PNMsBDSk7oy0v5J5jFzx
J.P. Morgan Payments x Tech:NYC Media Breakfast,"SoHo, New York City",2025-06-04T09:00:00,Tech:NYC,https://partiful.com/e/383VNLOliNXEyn5l3apy
Bloomberg x TechNYC Defense Tech Breakfast Reception,"SoHo, New York City",2025-06-02T08:30:00,Bloomberg,https://partiful.com/e/IS469ieVSw8ioA6Q7jGp
Traditional Wealth Meets Decentralized Finance,"Flatiron, New York City",2025-06-07T18:00:00,Squareone finance inc,https://partiful.com/e/GZItVXNrUp6hzUmByTS4
Bridging Eras: AI & Legacy Strategies,"Hudson Yards, New York City",2025-06-03T19:00:00,Squareone finance inc,https://partiful.com/e/pRokK5HGDvGrbe1h1UXn
Emerging Growth Tech Demo Event,"Midtown, New York City",2025-06-05T18:00:00,Polsinelli PC,https://partiful.com/e/pH1T4hyg1SdMmIGVR8oB
Café con Tech: Latinx Founders & Friends Breakfast,"Chelsea, New York City",2025-06-04T08:30:00,Fluentica,https://partiful.com/e/LycOFjPtmBk2N5jrREb3
Startup Bootcamp: From Idea to Impact,"Midtown, New York City",2025-06-03T17:00:00,Black Women Startup Bootcamp,https://partiful.com/e/eEuLQuU4RwprXZ6hbM7G
SaaS Spritz w/ Roo Capital: Tech Founder & VC Mixer,"Hudson Yards, New York City",2025-06-05T18:00:00,Roo Capital,https://partiful.com/e/8unQvJJGSwb43iCz7jJA
Wakeup w/ WeFit: Tech Meets Fitness,"Midtown, New York City",2025-06-05T07:30:00,WeFit Labs,https://partiful.com/e/xfDFUAhUz0HeFPFfHIgm
What's next for Agentic Development,"SoHo, New York City",2025-06-04T18:00:00,Warp,https://partiful.com/e/OtO8uXmGaROGg9h1k9J0
Pitch Roast Live: NYTW,"Union Square, New York City",2025-06-05T18:30:00,Pitch Roast Live,https://partiful.com/e/rGYjYXXnGGTgL0DJIFOt
Men of Legends,", New York City",2025-06-04T19:30:00,Men of Legends,Invite Only
Founders Network AI OpsLab Live!,"SoHo, New York City",2025-06-04T17:30:00,Founders Network,https://partiful.com/e/IHWCB4RmGnggd76NniHP
Founders & Investors Soiree,"SoHo, New York City",2025-06-07T18:00:00,Supermoon,Invite Only
Navigating the tariffs impact in the new world,"Greenwich Village, New York City",2025-06-02T10:00:00,Capvision,Invite Only
Founder & VC Open Mic Podcast Recording (June 3),"Financial District, New York City",2025-06-03T14:00:00,Coeus Collective,Invite Only
Junto Founder Dinner,"Flatiron, New York City",2025-06-04T18:00:00,Andrew Yeung,https://partiful.com/e/Y5vvE72kw5h5g0M3RRGs
"A Dinner on Youth, Tech & Culture","SoHo, New York City",2025-06-03T19:30:00,Headstream by Second Muse,https://partiful.com/e/VGRjckSSANj40P7Op5sk
Founder & VC Open Mic Podcast Recording (June 5),"Financial District, New York City",2025-06-05T14:00:00,Coeus Collective,https://partiful.com/e/WlZgNoFkgZ1uJXeWgmPa
Happy Demo Hour,"Midtown, New York City",2025-06-05T18:00:00,Draper Startup House,https://partiful.com/e/KqOsdSbQlqBZmOV6EjCI
Fireside Chat with Sirus Baladi,"Gramercy Park, New York City",2025-06-04T17:30:00,Consumer App Mafia,https://partiful.com/e/quokKcGIeLqjEl48oySC
Empire State of Innovation: Where AI Meets Quantum,"Flatiron, New York City",2025-06-02T08:30:00,IBM,https://partiful.com/e/tVtEKo78Gf6MDoYcBDxJ
AI for Video: a major industry trend,"None, New York City",2025-06-04T15:00:00,"Axle AI, Inc.",https://partiful.com/e/DZqFrwYWUNOAifLAGkUZ
Auto-Rejected and Over It,"Brooklyn, New York City",2025-06-03T19:00:00,Toast Consulting Inc.,https://partiful.com/e/SQLhssO62mD6nxHV2gho
The Future of AI: Healthcare & Wellness,"Lower East Side, New York City",2025-06-03T14:30:00,Manifest,https://partiful.com/e/gRZELISba3ZviUuFuFzZ
The Future of Sports Fan Engagement,"Flatiron, New York City",2025-06-03T18:00:00,125 Ventures,https://partiful.com/e/pnlFYE1nobAo9VIzTkE3
The VCs Speak: Building & Thriving Now,"Midtown, New York City",2025-06-05T17:00:00,Ellis Law Group,https://partiful.com/e/BytOYIcJWq23GAKZC08c
How to Build an AI Startup that Attracts Funding + Customers + Talent,"Virtual (NYC), New York City",2025-06-05T13:00:00,Untapped Ventures,https://partiful.com/e/XXHRcxxBrh88bYCNIjHO?
Climate Tech Demo Night,"Midtown, New York City",2025-06-02T18:00:00,Amazon Web Services,https://partiful.com/e/M3G3cVAlOIebJo6KuaP2
Hack Comedy: An AI Comedy Show,"Lower East Side, New York City",2025-06-05T19:00:00,Hack Comedy,https://partiful.com/e/5vvIG44PDt4fjxo2TkWr
Pinecone for Startups: Tech Week AI Takeaways with Pinecone,"Midtown, New York City",2025-06-03T13:30:00,Pinecone,https://partiful.com/e/V5UCtt0IWkCBpY46Hn0y
Unwind & Connect at Naturepedic,"Midtown, New York City",2025-06-05T18:00:00,The Well Network,https://partiful.com/e/Y15CKpWIPFr7uD6nuuWQ
Finding Your Passion & Embracing Entrepreneurship,", New York City",2025-06-02T10:00:00,Imera,https://partiful.com/e/DBsLADEZOkvNvbw79DMf
[LUNCHEON] Navigate Uncertainty with AI in Finance,"Midtown, New York City",2025-06-04T12:30:00,Pigment,https://partiful.com/e/Co6k6kGVTQ54U25LF11J
Panel Discussion: Design for AI Products,"Midtown, New York City",2025-06-03T18:00:00,Invention Square,https://partiful.com/e/R5WCgM2qM2Lobdgc0O43
Gathyr Launch Party,"West Village, New York City",2025-06-04T19:00:00,Gathyr,https://partiful.com/e/mLNCMVtg8AdKHZjbmlcV
Scale That App! ,"Nomad, New York City",2025-06-05T17:00:00,WeWard,https://partiful.com/e/OCIiy8NEofBmhJC87mpw
Brand Blueprint: A Founders Guide in the Age of AI,"Financial District, New York City",2025-06-02T14:00:00,Coeus Collective,https://partiful.com/e/XFkoI2fcUVOLRCNLGh4e
The Future of CPG: Food x Female Founders,"Central Park, New York City",2025-06-03T17:00:00,HearstLab,https://partiful.com/e/X8Oz7qC1uYCl2OnkXqkt
NYC VC/Startup 4x4 Basketball Tournament,"Chelsea, New York City",2025-06-07T12:30:00,"Rho, Lerer Hippeau",https://partiful.com/e/QvQEWcAqAp1nBb0jIkRm
Insurtech Happy Hour,"Flatiron, New York City",2025-06-04T17:00:00,New York Life Ventures,Invite Only
Empire State Talks- risk-compliance-cyber-saas,"Midtown, New York City",2025-06-03T17:00:00,Safe Security,Invite Only
Building in Sports and Entertainment,"Nomad, New York City",2025-06-03T16:00:00,Will Ventures,Invite Only
Celebrating FUBU & The Future of Entrepreneurship,"SoHo, New York City",2025-06-02T18:00:00,Digital Mind State,https://partiful.com/e/abmVbtvVtrAOiQMACVie
Founder & VC Open Mic Podcast Recording (June 6),"Financial District, New York City",2025-06-06T14:00:00,Coeus Collective,https://partiful.com/e/tXQn5vhVymvXHh6tfvsc
"Data, Design & the New Era of Women's Longevity","Gramercy Park, New York City",2025-06-03T13:00:00,Trellis Health,https://partiful.com/e/EnkTTIPBWccXfUegHRXD
BTS: Inconceivable Futures,"Union Square, New York City",2025-06-03T19:00:00,COLLINS,https://partiful.com/e/Do4ThoqseSqUmCGvWKTM
MagicAi ,"Midtown, New York City",2025-06-07T15:00:00,Haus of Creators,https://partiful.com/e/CMtwPKDFp5xLK8jorsnz
AI Agents for Investment Professionals,"Financial District, New York City",2025-06-04T18:00:00,Casper Studios,https://partiful.com/e/wN8TDuFnlEbqVQfDcn9T
Latino Pitch Competition Vol II,"Midtown, New York City",2025-06-05T12:00:00,Pygma,https://partiful.com/e/RELdtWJ77Lih8u3BAdN8
Next frontiers in AIxBio (Panel + Trivia),"SoHo, New York City",2025-06-03T17:30:00,Dyno Therapeutics,https://partiful.com/e/LiqgONbCzm1qbczr1fuC
Autonomous by Design: The Future of Agentic AI,"Hudson Yards, New York City",2025-06-05T09:00:00,Accenture,Invite Only
Gemini Day for Startups,"Chelsea, New York City",2025-06-04T09:00:00,Google Cloud,Invite Only
The Growth Mindset Founders Breakfast,"Midtown, New York City",2025-06-04T08:30:00,A-Players,https://partiful.com/e/MLTrhDWqbOLhgWkh4pQg
Run Tech Club ,"West Village, New York City",2025-06-06T07:00:00,Run Tech Club,https://partiful.com/e/HJja5AQuyYG29ZJZVBfD
AI for Finance: Rise of Multi-Agent Systems,"SoHo, New York City",2025-06-04T13:00:00,LinqAlpha,https://partiful.com/events/eStqfkIQo7pAlpykUmYh
AI & The Social Contract,"Midtown, New York City",2025-06-04T18:00:00,Kaboom AI,https://partiful.com/e/NjJC6HZEo4dAWFbSVCKE
The AI & Finance Conference,"Union Square, New York City",2025-06-06T09:00:00,Chainhaus,https://partiful.com/e/mLmqeLFWiYH4CTRrayt6
Female Cofounder Matching Mixer,"East Village, New York City",2025-06-05T18:00:00,GenZtea,https://partiful.com/e/8VE5JerezsZOMdvVznHB
Consumer Club Happy Hour [VIP Consumer Founders],"Flatiron, New York City",2025-06-04T17:00:00,Consumer Club,Invite Only
Next Play: How AI is Rewriting the Rules of Sports,"Flatiron, New York City",2025-06-02T16:00:00,IBM,https://partiful.com/e/44YrWbn3z75ss0UBtUyz
AIT Women in AI Breakfast at NYSE,"Financial District, New York City",2025-06-06T08:00:00,NYSE,https://partiful.com/e/FvNBiuEExifJZsJuOAnL
Startup World Cup,"Midtown, New York City",2025-06-04T16:30:00,Startup Grind,https://partiful.com/e/A50pr5rCgWMpmBmfCGr7
"Making reliable, quality apps with Aboard and AI","Union Square, New York City",2025-06-03T18:30:00,Aboard,https://partiful.com/e/Gbym5P47nEm2ZAbpJcfY
Happy Hour with Narya,"SoHo, New York City",2025-06-05T17:00:00,Narya Capital,https://partiful.com/e/k9OOf2TfhivVJquTGa7Y
Concourse & a16z CFO Breakfast,"Tribeca, New York City",2025-06-04T08:00:00,Concourse,https://partiful.com/e/GZK8CRru7YdcDQ9F6Vp0
AI Agents & Co-Pilots: Shaping the Future of Business,"Hudson Yards, New York City",2025-06-03T17:30:00,SAP,https://partiful.com/events/bkV00Wni1FHHXvqvVTGR/edit
"Founder Secondaries: The Why's, When's, and How's","Midtown, New York City",2025-06-03T17:00:00,Altra Venture Partners,https://partiful.com/e/YjSwoSlMIO7qEYCEXJEX
Building Communities That Stick,"SoHo, New York City",2025-06-03T18:30:00,Carry,https://partiful.com/e/ShXGqbeMa95iJAlS7loA
Founders x KKWC - Happy Hour Mixer ,"SoHo, New York City",2025-06-03T17:30:00,"Kleinberg, Kaplan, Wolff & Cohen, P.C.",https://partiful.com/events/zct16a6ptpjjDBlxqd1s
Gathering of Tech Leaders,"Brooklyn, New York City",2025-06-03T18:00:00,New York Africa Chamber of Commerce,Invite Only
Sleeping Smarter: Shaping the Future of Sleep ,"Flatiron, New York City",2025-06-06T15:00:00,Eight Sleep,Invite Only
Scaling Success: Founders & Funders Rooftop Party,"Lower East Side, New York City",2025-06-05T18:00:00,Morrison Foerster,https://partiful.com/e/rr1fISNUliHqKDEKiY2s
Growing Up AI: Raised by Algorithms,"Midtown, New York City",2025-06-05T12:00:00,AI2030,https://partiful.com/e/kMb65DxNOq9lyITJw1ya
The Big (Apple) Bet: VCs Investing in NY's Quantum & AI Future,"Flatiron, New York City",2025-06-02T11:30:00,IBM,https://partiful.com/e/zmNHuMj4DBMR1DoA1SFW
Bo$$ Bites,"Upper Manhattan, New York City",2025-06-03T17:00:00,"Kamp, Justworks",https://partiful.com/e/wFXmHAsH00Pblgjyv7Hz
South Asians in Finance,"Midtown, New York City",2025-06-04T16:00:00,American South Asian Network,https://partiful.com/e/8jVgEDfkpDOhbWtSQdxC
AI x BIO Rag-A-Thon®,"Tribeca, New York City",2025-06-07T06:00:00,Next Sequence,Invite Only
"Work Smarter, Not Harder: Build an AI Agent in 5 Minutes","Flatiron, New York City",2025-06-03T15:30:00,IBM,https://partiful.com/e/hDmu9VB6z66SQArqDLFF
Lunch & Learn: Unlock Productivity with AI Agents,"Flatiron, New York City",2025-06-03T12:00:00,IBM,https://partiful.com/e/GsTVztep2XJNNLqbvWMu
Culture in Tech,"Brooklyn, New York City",2025-06-08T18:00:00,Kultura,Invite Only
"Can you build a 2-person, $100M ecommerce company?",", New York City",2025-06-04T17:00:00,Pietra,Invite Only
TechPulse 2030: Responsible AI Revolution,"Midtown, New York City",2025-06-05T17:30:00,AI2030,https://partiful.com/e/q4jWvzlYUPSGLiLAj9JY
SAP & Supply Chain: NY Tech Week Happy Hour,"Hudson Yards, New York City",2025-06-04T16:00:00,SAP,https://partiful.com/e/aqklZ3BoRj8ITVauK3Wa
AI with Microsoft 365 Copilot,"Midtown, New York City",2025-06-03T18:00:00,Microsoft,https://partiful.com/e/7tR8olS9YAeOeV75Sv5i?
Fund Facts & Real Talk,"Midtown, New York City",2025-06-04T16:00:00,The Fourth Effect,https://partiful.com/e/FYDiUNKnV4sdV8vk8gZ6
Engineering Leader Happy Hour,"East Village, New York City",2025-06-02T17:15:00,Brex,https://partiful.com/e/NXkn5PpbXqejV9QqTWjy
Co-Founder Team Matching Event,"SoHo, New York City",2025-06-06T16:00:00,ACT House,https://partiful.com/e/NYy8CAsYJdCZumLBEg0x
Under Pressure: GTM for Underrepresented Founders,"Flatiron, New York City",2025-06-02T09:00:00,Startup IQ,https://partiful.com/e/3D0wV0JTfEyHmcYFsMPA
Tech for Impact: Startup Pitch Night,"Brooklyn, New York City",2025-06-05T17:00:00,"Newlab, OpenGig",https://partiful.com/e/52JSRKtknRfyuuPALXNA
Official a16z NY Tech Week Kickoff,"Flatiron, New York City",2025-06-02T18:00:00,a16z,https://docs.google.com/forms/d/10JQoY7IKGZPYntWYGHZWcyHahLbUkrIG2X5HsZbjmHc/edit?ts=681a9870
The Entrepreneur's Playground,"Financial District, New York City",2025-06-05T17:30:00,The Daraja Collective,https://partiful.com/e/DslFqA8rfFbBDw3VKrh1
Burnt: Survive the Fires of Fundraising,"SoHo, New York City",2025-06-04T15:00:00,11 Tribes Ventures,Invite Only
The Future of Payments in a Globalized World,"Flatiron, New York City",2025-06-02T11:30:00,Yuno,Invite Only
Mental HealthTech Happy Hour,"Financial District, New York City",2025-06-04T17:30:00,Y-Health Corp,https://partiful.com/e/ojUlFLtt8B3Up9o7mgtp
LatAm & the U.S. Shaping the Future of AI,"Central Park, New York City",2025-06-05T18:30:00,Pymut,https://partiful.com/e/yaLGokqbLTvQZSkImLVa
"Swing, Sip, & Sync: AI into the Sweet Spot ","Midtown, New York City",2025-06-05T17:30:00,General Assembly,https://partiful.com/e/FvohWnNgNLnrKvDf1bdf
Bridge Funding Global NYC Matching Cocktail,"Chelsea, New York City",2025-06-03T17:00:00,Bridge Funding Global,Invite Only
EliseAI x Basis: The Future of Industry-Specific AI,"Murray Hill, New York City",2025-06-03T19:00:00,EliseAI,https://partiful.com/e/BDMPOafmoCkwtP1xQcPt
Shaping the Experiential Economy,"Chelsea, New York City",2025-06-03T18:00:00,Karia,https://partiful.com/e/v1VBGcNNkgOflgauzepT
AI x Compassion: Building Emotional Support System,"SoHo, New York City",2025-06-06T18:30:00,PowerYou AI,https://partiful.com/e/Hp0kgGC6U4Q70bihdmpV
NBA Finals Game 1 Watch Party by TheAssist –,"SoHo, New York City",2025-06-05T20:00:00,TheAssist,https://partiful.com/e/pLUmJj9qf9CwisHxJXCw
VC/Founder Coffee Meetups (June 4),"SoHo, New York City",2025-06-04T08:30:00,nextNYC,https://partiful.com/e/y7LTPifgWSQzggco3sxv
VC/Founder Coffee Meetups (June 5),"Union Square, New York City",2025-06-05T08:30:00,nextNYC,https://partiful.com/e/qqkEZ4OppR6F8NVFUari
Tech Walk NYC ,"Central Park, New York City",2025-06-07T14:00:00,Peruvians In Tech,https://partiful.com/e/fv1rGeY61GW1URI6Ta2G
Transforming Customer Experience with AI CS Agents,"Brooklyn, New York City",2025-06-03T18:00:00,Gumroad,https://partiful.com/e/xAir7u6eDN23zqXKJD2j
VC/Founder Coffee Meetups (June 3),"Flatiron, New York City",2025-06-03T08:30:00,nextNYC,https://partiful.com/e/fzSKwSV3hxDdPWMZDsKB
Gen Z Founder & Creator Mixer,"East Village, New York City",2025-06-04T18:00:00,GenZtea,https://partiful.com/e/0599xCCT7XaKkabNtFSo
Bagels & Bots @ HR&A,"Tribeca, New York City",2025-06-04T08:30:00,New York Robotics Network,https://partiful.com/e/zx2JpIyFWBspjxfwXfs9
Women's Health Happy Hour,"Lower East Side, New York City",2025-06-02T18:00:00,Snatch Health,https://partiful.com/e/sBoOD3gN88IBpCtjO1qp
Care and Code: a Health Startup Mixer,"Lower East Side, New York City",2025-06-05T18:00:00,Bottleneck Technologies llc,https://partiful.com/e/7UyoXfVnYFmvDifiYuFK
Celebrating the Launch of Suntory's CVC,"Flatiron, New York City",2025-06-05T18:00:00,Mach49,https://partiful.com/e/UPajzERyxV7sMwCjjkYI
Epal: AI in Gaming – Founder & Investor Mixer,"Chinatown, New York City",2025-06-04T14:30:00,Epal,https://partiful.com/e/DNuxgUpEtx59qemSEjIe
Digitalundivided’s High-Velocity Investor Link,"Union Square, New York City",2025-06-03T14:00:00,Digitalundivided,https://partiful.com/e/GY9H8NMigqz8b9DzRlF8
AI Startups Political Advocacy Lunch,"Gramercy Park, New York City",2025-06-05T12:00:00,Amazon Web Services,https://partiful.com/e/KJu9I16xwUxBw8dlloJV
AI Anywhere with Synadia Edge-Native Tech Stack,"Chelsea, New York City",2025-06-03T16:00:00,SYNADIA,https://partiful.com/e/vERqRFkfsWkFkLBdipzG
3PercentHacks ,"SoHo, New York City",2025-06-04T09:00:00,3 Percent Club,https://partiful.com/e/lz74Vlmj2I0eR1tqzSRz
"Fintechs: AI, Emerging Tech, & Global Expansion","Midtown, New York City",2025-06-04T19:00:00,Orquezta,https://partiful.com/e/miNsQqlUpRT1MucKjh5O
How to Build A Winning AI-Powered GTM Play,"SoHo, New York City",2025-06-04T17:30:00,Apollo.io,https://partiful.com/e/2aA5HP5WQ3mbzbJxjgwv
Consulta x Jelly: JellyCoin Bash,"Greenwich Village, New York City",2025-06-05T18:00:00,Consulta Immigration,https://partiful.com/e/gqiE9HAJLMqhqtPQ4vF5
AI in Recruiting: But At What Cost? ,"Union Square, New York City",2025-06-02T18:00:00,Fonzi AI,https://partiful.com/e/qNdQHlRSi9Q9aCeYXm2H
Next-Gen Innovation Forum: Startup Cities - Building Regional Hubs for Tech & Talent,"Midtown, New York City",2025-06-05T14:00:00,University of California Berkeley,https://partiful.com/e/krKtMjAQwEhyoluSaL7r
Brews & Breakthroughs,"Union Square, New York City",2025-06-04T17:00:00,Kaltura,Invite Only
CTRL+ALT+BRICK: Rebooting How We Work,"Flatiron, New York City",2025-06-05T17:00:00,Fine Line Consultants,https://partiful.com/e/13otlkMnsKCqjwli25MY
Smart Play IRL: How Cloud & AI Are Redefining Tech,"Midtown, New York City",2025-06-03T17:00:00,Coexist GameHouse,https://partiful.com/e/bXRIU7z0ddVSpjX06uBZ
America Assembled: Robotics & Trade,"Nomad, New York City",2025-06-04T15:00:00,Alumni Ventures,https://partiful.com/e/VTTogUdrcSk0O0jPQXuc
Communications Mixer,"SoHo, New York City",2025-06-03T17:30:00,Milltown Partners,Invite Only
Health Innovation Summit,"Upper East Side, New York City",2025-06-04T10:00:00,IFC Global,https://partiful.com/e/xkrdYze6Ls2ySk8RfDO3
Pickleball & Pals by The Council Angels,"Central Park, New York City",2025-06-03T16:00:00,The Council,Invite Only
COLLECTIVE IMPACT: Tech & AI for US,"Midtown, New York City",2025-06-04T17:30:00,"Firefly Innovations, CUNY Graduate School of Public Health & Health Policy",https://partiful.com/e/x20X81uellv5NhT7dI1I
The Future of Tech Talent in the Age of AI,"Midtown, New York City",2025-06-02T19:00:00,Enrich,https://partiful.com/e/vh6znAMS3TsItAT2Fnzm
 Anthropic AI Founder Salon,"SoHo, New York City",2025-06-03T14:30:00,Anthropic,https://partiful.com/e/nUf8wanOcSCw1uBDYDCj
Solve Your #1 Business Block : A Masterclass for Founders & C-Suite,"Flatiron, New York City",2025-06-02T10:00:00,T Shaped,https://partiful.com/e/d1ADIu5Bewmerz78KPUM
Allies in Action: Women in Tech & Venture Mixer,"SoHo, New York City",2025-06-02T17:00:00,Musa Capital,https://partiful.com/e/O25BMRc4AzOp3vDw25E0
Collective Action for AI Safety,"Midtown, New York City",2025-06-04T10:30:00,Spartacus.app,https://partiful.com/e/4iKbAiKVgNQjjjLHR2xs
Growth Capital Happy Hour with BMO & DLA Piper,", New York City",2025-06-04T17:00:00,DLA Piper,https://partiful.com/events/drLPrCNZ4JgTZp34W1aD/edit
Pioneering Minds AI Builder's Showcase,"Tribeca, New York City",2025-06-07T16:00:00,Pioneering Minds AI,https://partiful.com/e/KyZ88Yc74wgUpQ7nXELw
Big IDEAS @ Big SNOW,"Midtown, New York City",2025-06-04T09:00:00,Sidecut Ventures,https://partiful.com/e/aooXRpI3eudK5n8pSot0
Bliňg Bliňg-The Miseducation of IRR Lunch Session,"Virtual (NYC), New York City",2025-06-02T13:00:00,VCAR,https://partiful.com/e/IyZbDn0Rj3Vr1I6xvaRJ
Dinner for Growth-Stage Founders with Deskree and JP Morgan,"SoHo, New York City",2025-06-02T17:00:00,Deskree,https://partiful.com/e/wFhcAUQEIP7WMzKdVFVr
